phase,flux,flux_white,model,model_fit
-0.6384906027779371,-0.00017200683999999994,-0.46652648,0.037699055,0.0
-0.6382210216315427,6.317963e-05,0.71794456,0.10290302,0.0
-0.6376744956198599,9.174375e-05,0.84052914,0.10230063,0.0
-0.6366250506193211,7.341178e-05,0.62705046,0.006240966999999999,0.0
-0.6353500917276453,0.0005713412,1.7895975,0.040906712000000005,0.0
-0.6348153016429501,0.00014075167,1.1859969,0.16512884,0.0
-0.6345086717858692,0.00018232639,0.69815904,0.09362376,0.0
-0.6339696245511881,3.2039687e-05,-0.5490488,0.035520777,0.0
-0.6338633108596523,-0.00027597166000000004,-0.48343322,0.06529327,0.0
-0.6331950533699988,-0.00039250977,-0.9803609000000001,0.25206614,0.0
-0.6321859937652705,5.5182331999999996e-05,0.066232994,0.07028212,0.0
-0.6309499245140053,3.9791935e-06,0.002154151,0.07562066,0.0
-0.6302056136151469,-7.2804716e-05,0.15313832,-0.12605827,0.0
-0.6299390239795535,-1.7128848e-05,-0.010702886000000002,0.3620442,0.0
-0.6294996170661604,-0.00016392852,0.02775231,0.16341995,0.0
-0.6294420880122991,-1.9715284e-05,-0.50006276,0.030622532999999997,0.0
-0.6287084775174591,-0.00020596175,-0.83666676,0.13314003,0.0
-0.6277403785990799,-9.079578000000001e-05,-0.11924218,-0.03882653,0.0
-0.6265438893368716,0.0002042695,0.8334763000000001,0.16856764,0.0
-0.6255891371589883,-0.00011112266000000004,-0.94239074,-0.05622343,0.0
-0.6253621275124515,-0.00024136879,-0.470351,0.31251574,0.0
-0.6251298251929591,0.0001343163,0.77659035,0.31049309999999997,0.0
-0.6249063823477616,-0.0003520094,-0.9421997,0.11864314,0.0
-0.6242144228879172,0.0002935155,0.80462974,0.17567506,0.0
-0.6235157900578248,-0.0001606324,0.07823787,0.0938616,0.0
-0.6232875147721031,0.00018531056,1.0508256,0.039421726000000004,0.0
-0.6221302603246279,-0.00019059777,-0.44501787,0.3124627,0.0
-0.6209663325069048,-0.00014725923,-0.42936808,0.07752435,0.0
-0.6207780974426704,7.253585999999999e-05,0.25247422,0.10978577,0.0
-0.6207538201819409,7.831813e-05,0.38113403,0.23812993,0.0
-0.6203633129643299,8.976295e-05,0.87119883,0.052158557,0.0
-0.6197131195975889,-0.00013315908000000002,-0.7346651,0.22645356,0.0
-0.6191739573048003,-0.00015331172,-0.28073509999999996,0.04180694,0.0
-0.6188275173424471,0.00026106602000000004,1.1987642,0.1233843,0.0
-0.6177106482907826,0.00021783522,0.8057251999999999,0.29682314,0.0
-0.6163713719168902,-0.00012648499,0.11075017,0.06610976,0.0
-0.6163357039034962,-0.0001043341,-0.07804645,0.22605968,0.0
-0.6161869337702106,0.0006345207,2.0653985,0.15059033,0.0
-0.6158128798620042,0.00014702693000000002,0.57511044,0.007961571,0.0
-0.6152044525883664,0.00017660221999999998,1.1167891,0.20523049,0.0
-0.6148260264720664,0.0001711045,0.06692149,0.102741264,0.0
-0.613283787596151,-0.00043760907,-0.94357497,0.06457388,0.0
-0.6119825954559146,-0.00027507741,-0.7018707,0.07573146,0.0
-0.6115888666112876,-0.0003242541,-1.245978,0.14799787,0.0
-0.6112553131569993,-0.00012202697,-0.46524698,0.07728232,0.0
-0.6106891122088958,-1.051767e-05,-0.020794027,0.016516668999999998,0.0
-0.6098858915588836,8.49731e-05,0.50038064,0.23669006,0.0
-0.6088497932988404,5.794566999999999e-05,0.16257076,-0.059302013,0.0
-0.6075876058571221,-3.7683258e-06,0.7418561,0.03513585,0.0
-0.6069837809077934,-0.00015196868,-0.28430520000000004,0.110939875,0.0
-0.6066903827331005,-7.373172e-05,0.06455788,0.11534695,0.0
-0.6061653725875615,-5.7827176e-05,0.05788397,0.1382735,0.0
-0.6061126759742246,-4.7433794e-05,0.16293365,0.12790789,0.0
-0.6054041481468682,0.00016906136999999998,0.5687350999999999,0.19591981,0.0
-0.6044088955150666,7.0067865e-05,0.19924755,0.018960256,0.0
-0.6023722519502666,-0.00030661316,-0.81134915,0.21471187,0.0
-0.6021183187065227,-0.00036814415999999995,-1.6027392,0.43915498,0.0
-0.6017470261929014,-5.1325624e-05,0.5270815,0.19122443,0.0
-0.6016349595959796,-0.00040563662000000003,-1.2812542,0.09265,0.0
-0.6009150410159585,-0.00024188531000000001,-0.8768695,0.012993441000000001,0.0
-0.6001108999010842,0.0004150599,2.079286,0.14868739,0.0
-0.5999608641286138,0.00022056737,1.3608280000000001,-0.0037951779999999997,0.0
-0.5987770312582548,-0.0004274901,-1.4223652,0.10345983,0.0
-0.5977532442157378,-0.00034873932999999997,-2.3047,-0.0029653327,0.0
-0.5975390060191583,-0.00022625043,-0.35442322,0.19436552,0.0
-0.5973751632737612,0.00027325816000000003,1.4577426000000002,0.34791675,0.0
-0.5970968377111798,0.00022942861,1.1877145,0.070093766,0.0
-0.5964190303985852,-4.462702e-05,-0.07607144,0.21845196,0.0
-0.5957725188912915,0.00019862324,1.0940096000000001,0.13411173,0.0
-0.5955056991394825,-0.00018481878,-0.20143038,0.048616085,0.0
-0.5943615613162876,-0.0002028457,-0.85093683,0.25661385,0.0
-0.5931282534596078,-0.00014814113,0.17021106,0.21899015,0.0
-0.5929969721586961,-4.519515e-05,-0.08606279,0.09822518,0.0
-0.5929526747872229,0.00038545602,1.2504448000000001,0.17752786,0.0
-0.5925513521074861,0.00083710987,4.90571,-0.04600282,0.0
-0.591915656062318,-0.00019219889,-0.6141385,0.25556913,0.0
-0.5914283849761124,-5.0982772999999995e-05,-0.05106493,0.072854266,0.0
-0.5910429403152411,4.6168149999999986e-05,0.23985341,0.08767561,0.0
-0.5899393029459647,0.0002979014,1.5630674,0.27709568,0.0
-0.5886125679058141,1.8443923e-05,0.122068025,0.042987097,0.0
-0.5884957839264755,0.00013617694,0.7987291999999999,0.19373795,0.0
-0.5883593250107164,0.0001258935,0.9189939,0.20022513,0.0
-0.5879986178430057,-1.2746062e-05,0.15982476,-0.08538106,0.0
-0.5870786132136547,-0.0001541062,-0.16117965,0.19928868,0.0
-0.5865733930626444,0.000216958,0.48713094,0.04248914,0.0
-0.585510026031071,0.0002926512,0.93216586,-0.13675171,0.0
-0.5842219505151152,6.8640707e-06,0.26454473,0.1293624,0.0
-0.5837593018639621,-0.00027700493,-0.40062043,0.17974928,0.0
-0.583438519859631,1.400459e-06,-0.28799915,0.09772384,0.0
-0.5828861258844542,-0.00011250790000000001,-0.38623026,-0.007477354300000002,0.0
-0.5827229734877035,-9.194460999999999e-05,-0.12728979,0.22590925,0.0
-0.5820969423235842,-0.00027757016,-0.9582405999999999,0.18978689999999998,0.0
-0.5810738456297138,-5.033039000000002e-05,0.14214621,-0.006466701,0.0
-0.5798244296379527,-0.00023971556,-0.52143854,0.05252029,0.0
-0.5791515698239902,-0.00029760142000000004,-0.42667404,0.5506267,0.0
-0.5788712882735776,-7.3782314e-05,-0.28482395,0.09922544,0.0
-0.5783613507401506,-0.00018786054,0.11034481,0.0938849,0.0
-0.5783602001590733,-0.0002347101,-1.0572146,0.34197554,0.0
-0.5776127826913064,-5.6809266e-05,-0.053278513,0.19850208,0.0
-0.5766306466837854,1.4878756e-05,0.24603388,-0.013946957,0.0
-0.5754202353905424,-4.056039e-06,0.17149270000000005,0.084726416,0.0
-0.5745378547624167,0.00030720138,1.5805984,0.03458346,0.0
-0.5742968080267377,0.00020215272,1.1224742,0.5702656999999999,0.0
-0.5739936299128883,0.00011340645000000001,0.8706464,0.33427736,0.0
-0.5738270257729059,0.00016629606,0.67438555,0.13045762,0.0
-0.5731212593401347,6.664517e-05,0.44728154,0.059896193,0.0
-0.5723685491994126,0.00030756058,1.9020058000000002,0.14486055,0.0
-0.5721801990770705,5.4192948e-05,0.39201984,-0.033460997,0.0
-0.571009367772884,-2.5191497e-05,0.49201202,0.18696214,0.0
-0.5699165458657336,-0.00029864462000000005,-0.593738,0.22004007,0.0
-0.5697151941772189,-6.18845e-08,0.3869045,0.013061168,0.0
-0.569619695947809,0.00014560459,0.8545425,0.009951432,0.0
-0.5692864876678441,-0.0001439543,0.08356972,0.13378927,0.0
-0.5686228325024993,4.435936e-05,0.7664823000000001,0.20840944,0.0
-0.5680282122017883,-3.382583e-06,0.7741649,0.037055355,0.0
-0.5677227329257846,0.0003770197,1.1559666000000002,0.02286332,0.0
-0.5665917117268702,-0.00014645029,-0.34738675,0.20567413,0.0
-0.5652893690055567,-0.0006629296700000001,-2.2883953999999997,0.20442079,0.0
-0.565239894019236,-0.00020774908,-0.63375956,-0.0044536972,0.0
-0.5651265617831291,-2.1735245e-06,-0.07566993,0.35982615,0.0
-0.5647385858438879,6.920478e-05,0.46762735,0.087118946,0.0
-0.5641166967716467,0.0004563085,2.6262891,0.15177931,0.0
-0.5636823524149934,-0.0001009542,-0.4112374,0.051792525,0.0
-0.562167152194393,-0.00035297203999999996,-0.7179525,0.15184124,0.0
-0.560852958487984,0.00029765678,0.8888215,-0.015670178,0.0
-0.5606551736008087,-0.00030196286,-1.9930921000000001,-0.3030372,0.0
-0.5605307957863603,-0.00029641035,-0.96556866,0.22444369,0.0
-0.5601834353591455,-7.147241e-05,-0.547366,0.016351841000000002,0.0
-0.5596030822637921,1.4144611e-05,0.19931738,-0.032736156,0.0
-0.5593306246647047,0.00028467557,1.8409445,0.24097570000000001,0.0
-0.5587860546408531,0.00013244241000000002,1.1588806999999999,0.14734206,0.0
-0.5577356891754524,-4.5230823000000004e-05,-0.02217606,-0.17679243,0.0
-0.5564602700513459,7.1008355e-05,0.34123036,0.10493523,0.0
-0.5559285865355592,-6.2931496e-05,0.6291705,0.45167443,0.0
-0.5556210362136165,2.6578870000000002e-05,0.21816929999999998,0.06132341,0.0
-0.555082219095151,0.00016022983,0.5275295999999999,0.05662943,0.0
-0.5549730289509219,-0.00018754155,-0.15543933,0.07470318,0.0
-0.5543067274490998,-0.00013647694,-0.11228349,0.3056002,0.0
-0.553297092553833,0.0001289662,0.38174346,0.10855462,0.0
-0.5520605630701367,-0.00032670336,-1.7651616,-0.025859142,0.0
-0.5513190135658639,2.6366366e-05,0.69657147,0.2757873,0.0
-0.5510513884073007,-0.00025326412,-1.2705389999999999,0.20028977,0.0
-0.5506093351574302,-0.00025512805,-0.50959194,0.10290724,0.0
-0.5505539922076155,-0.00028591312,-1.4382841999999998,0.28267634,0.0
-0.5498206118289908,4.452607e-05,0.5925683,0.116681345,0.0
-0.54885159244575,3.280186e-05,0.7845831999999999,-0.002459082,0.0
-0.5476541827186798,0.0003528454,1.5067197,-0.084196575,0.0
-0.5467026521678129,1.4372950000000001e-05,-0.4208795999999999,0.0066280285999999996,0.0
-0.5464746069983064,-2.9358982000000002e-05,0.8502735,0.61924124,0.0
-0.5462400035166597,0.00031136596000000004,1.3405414,0.076256596,0.0
-0.5460182865430779,0.00014340157,1.2150152,0.20534748,0.0
-0.5453266722575567,-0.0005429043,-1.1915517,0.16807769,0.0
-0.5446255081490945,0.00018720454,1.4069133999999999,0.15510583,0.0
-0.5443988436768807,-0.0003304366,-1.0030555,-0.031419802000000004,0.0
-0.5432411289969747,8.330006e-05,0.72188324,0.16657278,0.0
-0.5420795023414062,-0.0005957505,-2.075412,0.06468523,0.0
-0.5418906919866331,0.0003342875,1.4264486,0.054046825,0.0
-0.5418636533313184,0.00017615,0.78252167,0.17549245,0.0
-0.5414753322177541,9.856436e-06,0.41854236,-0.040926475,0.0
-0.5408254840253361,0.00015661010000000001,1.1483295,0.37199143,0.0
-0.5402833302217467,-0.00028677215,-0.6790765000000001,0.03456682,0.0
-0.5399393064796558,-0.0002159489,0.06753343,0.17863410000000002,0.0
-0.5388211717888063,-0.00028302806,-1.1450343,0.18876344,0.0
-0.5374817803568062,1.5364500000000002e-05,0.39004308,-0.00030900599999999996,0.0
-0.5374497942028593,-7.609211e-05,-0.05505464,0.1754844,0.0
-0.5369251292316437,0.00023540443,1.1378142,0.12960164,0.0
-0.5363168170161137,-0.00022952,-0.0744095,0.22522952,0.0
-0.5359355144471205,-1.9740764e-05,-0.73120093,0.10637397,0.0
-0.5343943110941747,6.4012514e-05,1.1063805,0.07753075,0.0
-0.5330926587215075,0.00010682073999999998,0.27943662,0.14955363,0.0
-0.5327020364457888,1.4248235999999999e-05,0.15314429,0.20316005,0.0
-0.5323675625266389,0.00016127867,0.5167008,0.2026855,0.0
-0.5318009013461045,-0.00024923074,-0.61111885,0.028915747999999998,0.0
-0.5315819457671083,-0.00034463292,-0.68571144,0.3693008,0.0
-0.5309977957542,0.00025635585,1.0543486,0.26838815,0.0
-0.5299605469130797,3.613235e-05,0.03731835,-0.04232984,0.0
-0.5286977841808227,-0.00014459145,-0.53534865,-0.13812460000000001,0.0
-0.5280970658004025,-7.3817304e-05,0.30916286,0.42287913,0.0
-0.5278027471608477,-0.00025013313,-0.5264671999999999,0.09642877400000001,0.0
-0.5272775068990934,-7.743416999999998e-07,0.29093027,0.32821378,0.0
-0.5272230844141406,-0.00028698525,-0.43551478,0.20869544,0.0
-0.5265158222259692,0.00025307425,1.0353957,0.4619992,0.0
-0.5255196491293057,5.5455417e-05,0.12051112,0.084759876,0.0
-0.5242958910955668,-9.732219e-06,0.48843718,0.14837238,0.0
-0.5234853067266603,-7.432943e-05,0.077908434,0.34340817,0.0
-0.5232307981923776,-0.0002587092,-0.40970698,0.43617505,0.0
-0.5228575496909251,-2.1950891000000002e-05,0.32762143,0.18086217,0.0
-0.5227468637912958,1.4990734e-05,0.5297861999999999,0.30063552,0.0
-0.5220271753274903,0.00011675685499999999,1.1601955,-0.07769581,0.0
-0.5212202728180308,0.00013827959,1.0626187,0.30399109999999996,0.0
-0.5210717328009609,-1.6164833000000002e-05,0.49953353,-0.0066415165,0.0
-0.5198873246400629,0.00035918833,1.1831455,-0.016918913,0.0
-0.5188666441664549,-1.9782220000000007e-05,0.71288437,-0.029313047999999998,0.0
-0.5186516005631211,0.00033037525,1.2969899999999999,0.4975161,0.0
-0.5184856867717849,0.00014810308000000002,0.5469809,0.017955659,0.0
-0.5182088569646041,-0.00014398996,-0.5892866,-0.15199918,0.0
-0.5175304743614708,0.00026028737000000004,0.99790263,0.24942786,0.0
-0.5168818918082378,0.00011675628000000001,0.59026986,0.45132849999999997,0.0
-0.516616682869937,-6.5011474e-05,0.13043176,0.11046732,0.0
-0.5154724299886346,-0.0002406222600000001,-1.3224248,0.04880174599999999,0.0
-0.514241423294109,0.00022523353,1.7534927,0.29012403,0.0
-0.5141077257729354,-0.00013453905,-0.38013979999999997,0.17253958,0.0
-0.5140657295636166,-0.00030451085,-0.6914647,0.30303118,0.0
-0.5136638315933411,-0.00019756806,-0.16100164,-0.31465906,0.0
-0.5130272150833113,-0.00025837315,-0.38254365,0.3722591,0.0
-0.5125383331835973,0.00031880187,0.9675082,0.124595046,0.0
-0.5121547294524498,0.00020696125,1.1225191,0.20248526,0.0
-0.5110501716183118,-4.972344e-05,0.2589735,0.19872844,0.0
-0.5097233215200534,-0.00018221118000000006,-0.7192261,0.22046775,0.0
-0.5096095290515155,0.00013385325,0.9573454,0.1631289,0.0
-0.509472840019541,-0.00029674548,-0.80734134,0.31428146,0.0
-0.5091112123869683,5.9383776e-05,-0.06382882,-0.3608223,0.0
-0.5085162469119342,-0.00011658861999999999,0.15709145,0.13043937,0.0
-0.5081889065954629,0.00016112447,0.91484594,0.2839253,0.0
-0.5076848370255298,-0.00010375469,-0.64988863,-0.013179103999999999,0.0
-0.5066210097615256,0.00011038159,-0.014512302,-0.00807844,0.0
-0.5053323589550311,-2.498796e-06,0.31978875,0.23406298,0.0
-0.5048724716984634,-8.255843000000001e-05,0.22969118,0.20552954,0.0
-0.5045512294617016,0.00018441175,0.5908065,0.21135575,0.0
-0.5039977999635552,-0.00028053738,-0.710191,-0.022233272000000002,0.0
-0.5038330367532964,-0.00017504762,-0.07935107,0.59349173,0.0
-0.5032085013445773,-0.00014928858,-0.037515732999999996,0.21107948,0.0
-0.502184944418276,-0.000105680345,-0.105979905,-0.045085765,0.0
-0.5009349531359764,0.0002132885,0.5300553000000001,0.021318267999999998,0.0
-0.5002653149490301,0.00016165483999999999,1.8010747,1.055216,0.0
-0.4999840866442245,-5.324404e-05,-0.1790247,0.046097975,0.0
-0.4994724807682354,0.0003775973,2.0427423,0.5759559,0.0
-0.499471847948643,-0.00046351083,-0.7366978,0.13008234,0.0
-0.4987244304808762,0.00020191775,0.96659756,0.29513997,0.0
-0.4977413740084932,-0.00012515632,-0.60115296,0.056421284,0.0
-0.4965309627152502,-0.00010539016000000003,-0.44611419999999996,-0.1177241,0.0
-0.4956512284236023,-0.0005725381,-1.8825490000000002,0.19915736,0.0
-0.4954101241588693,-0.0003269984,-0.6651942,0.7958122,0.0
-0.4951041846504346,-0.0003656518,-0.6145038,0.31663509999999995,0.0
-0.4949393639111218,-0.00038302396,-0.80083054,0.30048868,0.0
-0.4942330797168658,-2.6010524e-05,0.1691855,-0.041066915,0.0
-0.4934778382977739,8.968138000000001e-05,0.96186197,0.32894309999999993,0.0
-0.4932910989889399,-0.00052639085,-1.7107391,-0.06521163,0.0
-0.4921201526266458,-0.00028882135,-0.8756655999999999,-0.010378969,0.0
-0.4910303797593501,-0.0002797806,0.28448626,0.2529958,0.0
-0.4908286253674583,-0.00024461152000000003,-0.49651062,-0.06931021,0.0
-0.4907303657434631,-0.0003105632,-1.2253737,-0.17718974,0.0
-0.4903989408641677,0.00014841091999999998,1.0562105,0.20847991,0.0
-0.4897343652339613,-0.00012294705,-0.2828923,0.32217318,0.0
-0.4891384217650115,-0.00029865725,-1.3469046,0.26057023,0.0
-0.4888336903667078,-2.8742847e-05,0.20434184,0.1743132,0.0
-0.4877025541096858,0.00016500060000000001,1.2863415,0.137488,0.0
-0.4864029152539038,9.091850399999999e-05,1.5593143,0.47048813,0.0
-0.4863502186405668,5.5831592e-06,0.61135274,0.026164724,0.0
-0.4862400505024223,-0.0005175181400000001,-1.5267803999999998,0.54558766,0.0
-0.4858511540983194,1.0242003e-05,0.6097011999999999,0.19588625,0.0
-0.4852282870321625,-7.525848700000002e-07,0.38502654,0.29194912,0.0
-0.4847921592748395,6.456763000000001e-05,0.18524194,0.08472494,0.0
-0.4832781096353162,-0.00035084417000000003,-0.8732559999999999,0.16269444,0.0
-0.4819637145772188,0.00042072895999999995,1.6851293999999999,0.30376148,0.0
-0.4817684897329403,-1.878773e-05,-0.7452093000000001,-0.6912387,0.0
-0.4816443995637613,0.00017076203999999998,0.99659866,0.2622948,0.0
-0.4812961186716847,3.2612275e-05,-0.1949005,-0.11625748,0.0
-0.4807152190503196,-1.2932523000000005e-05,-0.030374757999999998,-0.04156139,0.0
-0.4804409492860355,-0.00031740256000000003,-0.40582752,0.47082767,0.0
-0.4798975298432611,-0.00017833733,0.067448825,0.050811756,0.0
-0.4788466753809025,-0.00013098719999999998,-0.23703422,-0.2773421,0.0
-0.4775707097307845,-0.00011739646,-0.14859615,0.2115431,0.0
-0.4770418163741101,4.160277e-05,1.0317374,0.70583624,0.0
-0.4767341797585865,5.5629775e-05,0.16469885,0.017255597,0.0
-0.4761943846462053,-1.5980856e-06,0.12586904,0.20411032,0.0
-0.4760834111013068,0.00020298542,2.1165752,0.25384182,0.0
-0.4754183752386694,-0.00014556193000000002,-0.2360763,0.29788694,0.0
-0.4744086252852948,-0.00010829729999999999,-0.35002416,0.15577188,0.0
-0.4731711178076831,4.2784253e-05,-0.11702821,0.00042796737,0.0
-0.4724323296979955,0.00023299624,1.3237275,0.7805816,0.0
-0.4721646470103786,4.526445300000001e-05,-0.23267682,-0.14218673,0.0
-0.4717198611304495,0.00038234127,1.9318548,0.14192978,0.0
-0.4716662440522506,0.00037515568,1.5644966,0.59872675,0.0
-0.4709319144442373,-0.00017815859,-0.3369094,0.19972105,0.0
-0.4699627512383619,-0.00030337577,-0.5020846,0.011675333999999999,0.0
-0.4687648525143338,0.00019810372,0.68510133,-0.31921914,0.0
-0.4678160258289983,-0.00013866104,-0.87288016,0.185782,0.0
-0.46758792313043795,0.00012955414,1.8514305,0.91230637,0.0
-0.4673502130798829,-0.00015110965,-0.5932866,-0.037237335,0.0
-0.4671307109748749,0.00013169353999999998,1.1097313999999998,0.21393791,0.0
-0.466438521398815,-1.4785606000000001e-05,0.15418935,0.13308273,0.0
-0.4657352287153598,0.00016296178,1.0915847,0.19153467,0.0
-0.4655105202309773,-2.2056644000000002e-05,0.24446626,-0.059953692999999995,0.0
-0.4643518275571557,2.5140517e-07,0.46868584,0.036524028,0.0
-0.4631930198252263,2.2644193e-05,0.34512505,0.1370934,0.0
-0.4630040944123456,-0.000109657776,-0.23221716,-0.027523397,0.0
-0.4629743231269723,-0.000395625,-1.5353059,-0.06954206,0.0
-0.4625878717076586,0.00014144812,1.11927,0.013663963999999999,0.0
-0.4619373619311213,-9.648649e-06,0.43850666,0.44000667,0.0
-0.4613935685494968,-0.00030281232000000004,-0.9804406999999999,0.039520945,0.0
-0.46105032144963304,0.00029211954,1.7341442999999999,0.06391024599999999,0.0
-0.4599319854070951,0.00040237274,1.2782862,0.042687003,0.0
-0.458592104978137,-0.00014479822,-0.49508977,-0.07728019,0.0
-0.4585633692157333,0.0003543221,1.4018823,0.20041676,0.0
-0.4584131608561013,-9.108554e-05,-0.25333396,0.48365155,0.0
-0.4580380714249252,-0.000164955,0.0043616444,0.29013163,0.0
-0.4574288675090603,-7.9247744e-05,0.019383574,0.12771422,0.0
-0.4570458390684514,6.8890855e-05,-0.20538871,0.01735237,0.0
-0.4555056424739481,-0.00023578724,-0.12379140400000001,0.19849260000000002,0.0
-0.4542034723397962,-1.4174952000000001e-05,0.009867875,0.18644144,0.0
-0.4538152375198128,0.00012416273000000002,0.64065766,0.28111917,0.0
-0.4534802458391781,0.00031730083999999997,1.2385784,0.28967129999999996,0.0
-0.4529130093681051,-0.00019882525000000005,-0.07726913,0.09892465,0.0
-0.4521094147792426,-0.00017366738999999998,-0.16566436,0.2703257,0.0
-0.4510715331185299,-0.00012848023000000002,-0.55537236,-0.021361317,0.0
-0.4498083101538421,1.7685165e-06,0.044950042,-0.108035296,0.0
-0.4492103819325341,0.00015478629999999999,1.4040389,0.74775064,0.0
-0.4483897587437287,-0.00021911498,-0.26252773,0.5004175000000001,0.0
-0.4483328049804059,-0.0006918400999999999,-1.5364301,0.23888646,0.0
-0.4476278439543888,-3.0135586e-06,0.55954856,0.70762587,0.0
-0.4466311818607677,-0.00037055512,-1.0517007999999999,0.13479570000000002,0.0
-0.44540650336216703,-0.00015267437,-0.04479328,0.018250637,0.0
-0.4445986516233189,3.192027e-05,0.49034742,0.45481634,0.0
-0.44434362532755145,-0.00025016753,-0.37030393,0.40108386,0.0
-0.4439672414926635,4.0025803e-05,0.36944962,0.15884064,0.0
-0.4438591731649849,0.00038489059999999997,2.0522234,0.51268584,0.0
-0.44313896693969457,-7.759951e-05,-0.34422833,-0.022999573,0.0
-0.4423299358552422,7.3148265e-05,0.99005663,0.47839567,0.0
-0.4421829491226265,-0.00027536432,-0.45103014,0.049548845999999994,0.0
-0.4409980519647709,-0.0004498055,-1.6045662,-0.14392386,0.0
-0.4397649454597796,0.00012056267,0.7349244,0.71815467,0.0
-0.4395955511606848,-0.00032116091,-1.0919530000000002,-0.38211300000000004,0.0
-0.4393216265707239,0.00014728219,0.33853477,-0.24255534,0.0
-0.4386427837351599,1.1911698e-05,0.26336214,0.30177125,0.0
-0.4379920438424071,-0.00026079797000000003,-0.6034225000000001,0.8283385,0.0
-0.4377283594240336,-0.00013713406,-0.2371116,0.098966844,0.0
-0.4365827833744923,-0.00024766527,-1.3348731000000005,-0.04537824,0.0
-0.4353549407779293,-0.00015922877000000001,0.064869784,0.32314768,0.0
-0.4352175901618353,1.8439906000000005e-06,-0.03759509,0.33013985,0.0
-0.43517878681500577,0.00038564106,1.1843656999999999,0.3806584,0.0
-0.43477599714439547,-5.6856705e-05,-0.59878093,-0.40543655,0.0
-0.4341392080472041,-0.00021824235,-0.11306013,0.5253683000000001,0.0
-0.4336481400434435,-0.00014173225,-0.19824815,0.21318322,0.0
-0.43326617589033095,0.00011172684,0.7372285,0.23871791,0.0
-0.43216066882680415,2.6713476000000002e-05,0.5893891,0.07603191599999999,0.0
-0.430833272202534,-2.3121738e-05,0.4616839,0.3391018,0.0
-0.4307231040643895,-0.0005463811,-1.3319103,0.13976021,0.0
-0.43058555209660704,-0.0005441793,-1.6033931000000001,0.35869077,0.0
-0.4302238094059268,4.3990873e-05,0.17424515,-0.23337017,0.0
-0.4296282974048809,-0.00014668576000000002,0.2231179,0.18267797,0.0
-0.4292984833390937,0.00026861813999999996,1.2379596000000002,0.38300705,0.0
-0.4287967724603688,0.00010644173,0.36385609999999996,-0.086782254,0.0
-0.4277320247315027,2.9083587e-05,0.17222688,0.13547218,0.0
-0.4264425109892003,-3.695398e-05,0.23209204,0.28710312,0.0
-0.4259853275981641,-2.1205450000000002e-05,0.52494997,0.25302172,0.0
-0.4256635963644445,0.00022560713,0.94550616,0.34189016,0.0
-0.4251099942791365,0.00027254982999999996,1.352965,0.040277895,0.0
-0.424942987435777,0.0003559139,1.9490783999999999,0.9382533000000002,0.0
-0.4243201203696201,0.0003338814,1.9689511999999998,0.35141268,0.0
-0.4232960169173071,-0.00031896387,-1.3477702,0.008677332,0.0
-0.4220451626991995,0.0009625415,3.038974,0.04112811,0.0
-0.4213781996132578,0.00019566392,1.9676244999999999,1.4029201,0.0
-0.42109688253987576,-2.2844679e-05,0.09525887,0.008553918,0.0
-0.4205843561990249,-1.1840391999999999e-05,0.5702756,0.7915121,0.0
-0.4205815372753857,1.7045162e-05,0.7555043,0.22859782,0.0
-0.419836133324504,-1.6976941e-05,-0.06690357599999999,0.39692259999999996,0.0
-0.4188529330294865,2.2056138e-05,0.59840184,0.26993668,0.0
-0.41764119856800463,-0.000263106,-1.1131785,-0.13398859999999999,0.0
-0.416764225670942,0.00018068314,1.4791534,0.5194924,0.0
-0.4165226324092513,2.0303163e-05,0.5838821999999999,0.8886349,0.0
-0.4162139602707581,-0.00021004599999999997,-0.16395621,0.26300338,0.0
-0.41605132563549196,0.00035449467000000004,1.6229601999999999,0.47562185,0.0
-0.4153448688540745,-0.00028233262,-1.1366862,-0.02967708,0.0
-0.4145875563890436,-2.3960403e-05,0.28614774,0.5163644000000001,0.0
-0.414402744303514,0.0001306047,0.6400235,-0.015096894,0.0
-0.413230503537508,-0.00018635583,-0.45088809999999996,-0.17586416,0.0
-0.4121435208293245,-0.000617766,-1.7139008000000002,0.29521692,0.0
-0.41194121991142096,-0.000652736,-2.0137825,-0.10394363,0.0
-0.41184060159621744,0.00027796262000000005,1.448916,-0.08979565,0.0
-0.4115113915854958,-0.00024631622000000005,-0.18032718,0.28122064,0.0
-0.4108462406647508,0.00014592096000000005,1.7672888999999998,0.62513936,0.0
-0.4102478234464849,0.00015009518,2.4034715,0.5591499,0.0
-0.4099453932103357,3.6215028e-05,0.55561143,0.43912432,0.0
-0.4088129913141287,2.745856e-06,0.6786433000000001,0.13511446,0.0
-0.4075161138529321,6.629982e-05,0.986345,0.50382966,0.0
-0.4074605695514289,4.1219973e-05,0.56531125,0.037719533,0.0
-0.4073527025754389,-5.942254e-05,0.26192948,0.8108514,0.0
-0.4069637198777553,-0.00019350421000000002,-0.65585655,0.3079482,0.0
-0.4063402487565328,5.4259069999999995e-05,1.1542101,0.37335712,0.0
-0.4059020499532708,-0.00028488522999999997,-0.81118643,0.16677558,0.0
-0.4043890070721901,0.00019737567,0.79601234,0.20726024,0.0
-0.4030741230171348,-0.00010451450999999999,-0.46588635,0.79589367,0.0
-0.4028821485643994,0.00015171074,0.25587267,-0.4994382000000001,0.0
-0.4027571666948857,0.00018165214,0.9091493,0.30353656,0.0
-0.4024087419801743,0.00016556560000000002,0.16223617,-0.117784575,0.0
