,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
355,0.17183600867809523,0.7522222222222222,0.09079342773650056,0.7519444444444443,0.04608816158494333,0.7519444444444443,0.023133515557767173,0.750833333333333,0.011578035094356516,0.7511111111111108,0.005790430306754354,0.7511111111111108
356,0.17493215297860143,0.7530555555555556,0.09242934535337444,0.7516666666666665,0.04691857891079815,0.7483333333333334,0.02355033565790711,0.7477777777777778,0.011786648339299884,0.7475,0.0058947623843535295,0.7475
357,0.17802829727910763,0.7519444444444444,0.09406526297024831,0.7480555555555556,0.04774899623665296,0.7463888888888889,0.023967155758047073,0.7463888888888889,0.011995261584243237,0.7469444444444444,0.005999094461952705,0.7469444444444444
358,0.18112444157961383,0.7525,0.09570118058712218,0.7463888888888889,0.048579413562507834,0.7472222222222222,0.02438397585818701,0.7475,0.012203874829186605,0.7480555555555555,0.006103426539551888,0.7480555555555555
359,0.18422058588012002,0.7511111111111108,0.09733709820399616,0.7475,0.04940983088836265,0.7480555555555556,0.024800795958326974,0.7472222222222222,0.012412488074129958,0.7472222222222222,0.006207758617151064,0.7472222222222222
360,0.18731673018062622,0.7497222222222221,0.09897301582087004,0.7480555555555556,0.050240248214217464,0.7455555555555556,0.02521761605846691,0.7458333333333333,0.012621101319073326,0.7452777777777777,0.006312090694750239,0.7455555555555555
361,0.19041287448113242,0.7475,0.10060893343774391,0.7455555555555556,0.051070665540072335,0.7461111111111111,0.025634436158606874,0.7458333333333332,0.01282971456401668,0.7458333333333332,0.006416422772349415,0.7455555555555554
362,0.19350901878163862,0.7469444444444444,0.10224485105461778,0.7463888888888888,0.05190108286592715,0.7455555555555554,0.02605125625874681,0.7458333333333332,0.013038327808960047,0.7452777777777777,0.006520754849948598,0.7452777777777777
363,0.19660516308214482,0.7480555555555555,0.10388076867149165,0.7455555555555554,0.052731500191781966,0.7455555555555555,0.026468076358886747,0.7455555555555555,0.0132469410539034,0.7455555555555555,0.0066250869275477735,0.7455555555555555
364,0.19970130738265102,0.7472222222222222,0.10551668628836552,0.7452777777777778,0.05356191751763684,0.7461111111111111,0.02688489645902671,0.7458333333333333,0.013455554298846768,0.7461111111111111,0.006729419005146949,0.7461111111111111
365,0.20279745168315721,0.7458333333333333,0.1071526039052394,0.7461111111111111,0.05439233484349165,0.7461111111111112,0.027301716559166647,0.7466666666666667,0.013664167543790122,0.7466666666666667,0.006833751082746125,0.7466666666666667
366,0.2058935959836634,0.7452777777777777,0.10878852152211327,0.7466666666666668,0.05522275216934647,0.7469444444444445,0.02771853665930661,0.7463888888888891,0.01387278078873349,0.7461111111111112,0.006938083160345308,0.7461111111111112
367,0.20898974028416983,0.7455555555555554,0.11042443913898714,0.7469444444444445,0.05605316949520134,0.7463888888888888,0.028135356759446548,0.7475,0.014081394033676857,0.7472222222222222,0.007042415237944483,0.7472222222222222
368,0.21208588458467603,0.7452777777777778,0.11206035675586112,0.7458333333333333,0.056883586821056153,0.7475000000000002,0.02855217685958651,0.7466666666666668,0.01429000727862021,0.7472222222222223,0.007146747315543659,0.7472222222222223
369,0.21518202888518223,0.7466666666666667,0.113696274372735,0.7472222222222223,0.05771400414691097,0.7475,0.028968996959726448,0.7480555555555557,0.014498620523563578,0.7480555555555557,0.007251079393142835,0.7477777777777779
370,0.21827817318568843,0.746388888888889,0.11533219198960887,0.7469444444444444,0.05854442147276584,0.7477777777777779,0.029385817059866412,0.7472222222222222,0.014707233768506932,0.7472222222222222,0.0073554114707420175,0.7475
371,0.22137431748619463,0.7463888888888889,0.11696810960648274,0.7477777777777779,0.059374838798620655,0.7475,0.02980263716000635,0.7483333333333334,0.0149158470134503,0.7486111111111111,0.007459743548341193,0.7486111111111111
372,0.22447046178670083,0.7463888888888889,0.11860402722335661,0.7469444444444444,0.06020525612447547,0.7491666666666668,0.030219457260146312,0.7491666666666668,0.015124460258393653,0.7494444444444445,0.007564075625940369,0.7494444444444445
373,0.22756660608720702,0.7475,0.12023994484023048,0.7486111111111112,0.06103567345033034,0.7488888888888889,0.03063627736028625,0.7486111111111112,0.01533307350333702,0.7486111111111112,0.007668407703539545,0.7486111111111112
374,0.23066275038771322,0.7472222222222223,0.12187586245710436,0.7491666666666668,0.061866090776185156,0.7491666666666666,0.031053097460426185,0.7491666666666666,0.015541686748280374,0.7494444444444444,0.007772739781138727,0.7494444444444444
